,MassFeature,Orig_RSD,del_RSD,percentChange,FinalBMIS,FinalRSD,Run.Cmpd,MIS,Adjusted_Area,type,runDate,SampID,replicate,OriginalArea
491,Aspartic acid,0.716044975,0.267298001,0.373297783,"DL-Proline, D7.Norm.Area",0.448746973,180205_Smp_L2C1DCMless20m_C Aspartic acid,"DL-Proline, D7.Norm.Area",3079523.717,Smp,180205,L2C1DCMless20m,C,3035338
492,Aspartic acid,0.716044975,0.267298001,0.373297783,"DL-Proline, D7.Norm.Area",0.448746973,180205_Smp_L2C2DCM_A Aspartic acid,"DL-Proline, D7.Norm.Area",1485981.737,Smp,180205,L2C2DCM,A,1434895
493,Aspartic acid,0.716044975,0.267298001,0.373297783,"DL-Proline, D7.Norm.Area",0.448746973,180205_Smp_L2C2DCM_B Aspartic acid,"DL-Proline, D7.Norm.Area",1987141.14,Smp,180205,L2C2DCM,B,1887219
494,Aspartic acid,0.716044975,0.267298001,0.373297783,"DL-Proline, D7.Norm.Area",0.448746973,180205_Smp_L2C2DCM_C Aspartic acid,"DL-Proline, D7.Norm.Area",4488207.809,Smp,180205,L2C2DCM,C,4347576
495,Aspartic acid,0.716044975,0.267298001,0.373297783,"DL-Proline, D7.Norm.Area",0.448746973,180205_Smp_L2C2DCMplus10m_A Aspartic acid,"DL-Proline, D7.Norm.Area",3061513.09,Smp,180205,L2C2DCMplus10m,A,4204626
496,Aspartic acid,0.716044975,0.267298001,0.373297783,"DL-Proline, D7.Norm.Area",0.448746973,180205_Smp_L2C2DCMplus10m_B Aspartic acid,"DL-Proline, D7.Norm.Area",1166777.124,Smp,180205,L2C2DCMplus10m,B,1241104
497,Aspartic acid,0.716044975,0.267298001,0.373297783,"DL-Proline, D7.Norm.Area",0.448746973,180205_Smp_L2C2DCMplus10m_C Aspartic acid,"DL-Proline, D7.Norm.Area",2267442.623,Smp,180205,L2C2DCMplus10m,C,2041912
498,Aspartic acid,0.716044975,0.267298001,0.373297783,"DL-Proline, D7.Norm.Area",0.448746973,180205_Smp_L2C2DCMplus20m_A Aspartic acid,"DL-Proline, D7.Norm.Area",2659040.729,Smp,180205,L2C2DCMplus20m,A,3903838
499,Aspartic acid,0.716044975,0.267298001,0.373297783,"DL-Proline, D7.Norm.Area",0.448746973,180205_Smp_L2C2DCMplus20m_B Aspartic acid,"DL-Proline, D7.Norm.Area",1289251.258,Smp,180205,L2C2DCMplus20m,B,1190384
500,Aspartic acid,0.716044975,0.267298001,0.373297783,"DL-Proline, D7.Norm.Area",0.448746973,180205_Smp_L2C2DCMplus20m_C Aspartic acid,"DL-Proline, D7.Norm.Area",1175937.834,Smp,180205,L2C2DCMplus20m,C,988453
501,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Poo_Sept29QC_1 Citrulline,"DL-Proline, D7.Norm.Area",2857796.032,Poo,180205,Sept29QC,1,4048792
502,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Poo_Sept29QC_2 Citrulline,"DL-Proline, D7.Norm.Area",1007349.911,Poo,180205,Sept29QC,2,969164
503,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Poo_Sept29QC_3 Citrulline,"DL-Proline, D7.Norm.Area",1257688.699,Poo,180205,Sept29QC,3,1193482
504,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Poo_Sept29QC_4 Citrulline,"DL-Proline, D7.Norm.Area",1121908.39,Poo,180205,Sept29QC,4,1086172
505,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Poo_TruePoo_Full1 Citrulline,"DL-Proline, D7.Norm.Area",2784833.2,Poo,180205,TruePoo,Full1,4153738
506,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Poo_TruePoo_Full2 Citrulline,"DL-Proline, D7.Norm.Area",1131081.515,Poo,180205,TruePoo,Full2,1036330
507,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Poo_TruePoo_Full3 Citrulline,"DL-Proline, D7.Norm.Area",1715521.191,Poo,180205,TruePoo,Full3,1421646
508,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Poo_TruePoo_Half1 Citrulline,"DL-Proline, D7.Norm.Area",2374489.736,Poo,180205,TruePoo,Half1,1900005
509,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Poo_TruePoo_Half2 Citrulline,"DL-Proline, D7.Norm.Area",NA,Poo,180205,TruePoo,Half2,NA
510,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Poo_TruePoo_Half3 Citrulline,"DL-Proline, D7.Norm.Area",NA,Poo,180205,TruePoo,Half3,NA
511,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Smp_L1C32DCMless10m_A Citrulline,"DL-Proline, D7.Norm.Area",2630856.267,Smp,180205,L1C32DCMless10m,A,3580552
512,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Smp_L1C32DCMless10m_B Citrulline,"DL-Proline, D7.Norm.Area",1598731.841,Smp,180205,L1C32DCMless10m,B,1520495
513,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Smp_L1C32DCMless10m_C Citrulline,"DL-Proline, D7.Norm.Area",1692690.741,Smp,180205,L1C32DCMless10m,C,1573429
514,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Smp_L1C32DCMless20m_A Citrulline,"DL-Proline, D7.Norm.Area",2216000.759,Smp,180205,L1C32DCMless20m,A,2177308
515,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Smp_L1C32DCMless20m_B Citrulline,"DL-Proline, D7.Norm.Area",1928577.284,Smp,180205,L1C32DCMless20m,B,1885491
516,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Smp_L1C32DCMless20m_C Citrulline,"DL-Proline, D7.Norm.Area",2697397.756,Smp,180205,L1C32DCMless20m,C,2287653
517,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Smp_L1C33DCM_A Citrulline,"DL-Proline, D7.Norm.Area",1214017.129,Smp,180205,L1C33DCM,A,1157679
518,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Smp_L1C33DCM_B Citrulline,"DL-Proline, D7.Norm.Area",1443388.07,Smp,180205,L1C33DCM,B,1384990
519,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Smp_L1C33DCM_C Citrulline,"DL-Proline, D7.Norm.Area",1554455.637,Smp,180205,L1C33DCM,C,1349559
520,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Smp_L1C33DCMplus10m_A Citrulline,"DL-Proline, D7.Norm.Area",2296255.16,Smp,180205,L1C33DCMplus10m,A,3491008
521,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Smp_L1C33DCMplus10m_B Citrulline,"DL-Proline, D7.Norm.Area",1060908.285,Smp,180205,L1C33DCMplus10m,B,1042785
522,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Smp_L1C33DCMplus10m_C Citrulline,"DL-Proline, D7.Norm.Area",1407525.961,Smp,180205,L1C33DCMplus10m,C,1182518
523,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Smp_L1C33DCMplus20m_A Citrulline,"DL-Proline, D7.Norm.Area",1043657.513,Smp,180205,L1C33DCMplus20m,A,959116
524,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Smp_L1C33DCMplus20m_B Citrulline,"DL-Proline, D7.Norm.Area",NA,Smp,180205,L1C33DCMplus20m,B,NA
525,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Smp_L1C33DCMplus20m_C Citrulline,"DL-Proline, D7.Norm.Area",1011619.425,Smp,180205,L1C33DCMplus20m,C,959241
526,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Smp_L2C1DCMless10m_A Citrulline,"DL-Proline, D7.Norm.Area",1082512.443,Smp,180205,L2C1DCMless10m,A,1023887
527,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Smp_L2C1DCMless10m_B Citrulline,"DL-Proline, D7.Norm.Area",1341178.15,Smp,180205,L2C1DCMless10m,B,1337717
528,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Smp_L2C1DCMless10m_C Citrulline,"DL-Proline, D7.Norm.Area",1478561.349,Smp,180205,L2C1DCMless10m,C,1178794
529,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Smp_L2C1DCMless20m_A Citrulline,"DL-Proline, D7.Norm.Area",5032888.117,Smp,180205,L2C1DCMless20m,A,7599744
530,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Smp_L2C1DCMless20m_B Citrulline,"DL-Proline, D7.Norm.Area",2030296.907,Smp,180205,L2C1DCMless20m,B,1967091
531,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Smp_L2C1DCMless20m_C Citrulline,"DL-Proline, D7.Norm.Area",1808693.553,Smp,180205,L2C1DCMless20m,C,1782742
532,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Smp_L2C2DCM_A Citrulline,"DL-Proline, D7.Norm.Area",NA,Smp,180205,L2C2DCM,A,NA
533,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Smp_L2C2DCM_B Citrulline,"DL-Proline, D7.Norm.Area",NA,Smp,180205,L2C2DCM,B,NA
534,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Smp_L2C2DCM_C Citrulline,"DL-Proline, D7.Norm.Area",NA,Smp,180205,L2C2DCM,C,NA
535,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Smp_L2C2DCMplus10m_A Citrulline,"DL-Proline, D7.Norm.Area",1347458.629,Smp,180205,L2C2DCMplus10m,A,1850575
536,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Smp_L2C2DCMplus10m_B Citrulline,"DL-Proline, D7.Norm.Area",NA,Smp,180205,L2C2DCMplus10m,B,NA
537,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Smp_L2C2DCMplus10m_C Citrulline,"DL-Proline, D7.Norm.Area",NA,Smp,180205,L2C2DCMplus10m,C,NA
538,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Smp_L2C2DCMplus20m_A Citrulline,"DL-Proline, D7.Norm.Area",1832910.468,Smp,180205,L2C2DCMplus20m,A,2690965
539,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Smp_L2C2DCMplus20m_B Citrulline,"DL-Proline, D7.Norm.Area",NA,Smp,180205,L2C2DCMplus20m,B,NA
540,Citrulline,0.614998675,0.251017396,0.408159246,"DL-Proline, D7.Norm.Area",0.363981279,180205_Smp_L2C2DCMplus20m_C Citrulline,"DL-Proline, D7.Norm.Area",NA,Smp,180205,L2C2DCMplus20m,C,NA
541,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Poo_Sept29QC_1 Cytidine,"DL-Proline, D7.Norm.Area",1882605.795,Poo,180205,Sept29QC,1,2667188
542,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Poo_Sept29QC_2 Cytidine,"DL-Proline, D7.Norm.Area",1111292.078,Poo,180205,Sept29QC,2,1069166
543,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Poo_Sept29QC_3 Cytidine,"DL-Proline, D7.Norm.Area",1120019.501,Poo,180205,Sept29QC,3,1062841
544,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Poo_Sept29QC_4 Cytidine,"DL-Proline, D7.Norm.Area",1053349.571,Poo,180205,Sept29QC,4,1019797
545,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Poo_TruePoo_Full1 Cytidine,"DL-Proline, D7.Norm.Area",2298684.897,Poo,180205,TruePoo,Full1,3428620
546,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Poo_TruePoo_Full2 Cytidine,"DL-Proline, D7.Norm.Area",1853878.763,Poo,180205,TruePoo,Full2,1698578
547,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Poo_TruePoo_Full3 Cytidine,"DL-Proline, D7.Norm.Area",2174641.157,Poo,180205,TruePoo,Full3,1802117
548,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Poo_TruePoo_Half1 Cytidine,"DL-Proline, D7.Norm.Area",1998490.276,Poo,180205,TruePoo,Half1,1599140
549,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Poo_TruePoo_Half2 Cytidine,"DL-Proline, D7.Norm.Area",1612138.793,Poo,180205,TruePoo,Half2,844652
550,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Poo_TruePoo_Half3 Cytidine,"DL-Proline, D7.Norm.Area",1829106.385,Poo,180205,TruePoo,Half3,943663
551,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Smp_L1C32DCMless10m_A Cytidine,"DL-Proline, D7.Norm.Area",2157792.49,Smp,180205,L1C32DCMless10m,A,2936720
552,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Smp_L1C32DCMless10m_B Cytidine,"DL-Proline, D7.Norm.Area",2906035.096,Smp,180205,L1C32DCMless10m,B,2763823
553,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Smp_L1C32DCMless10m_C Cytidine,"DL-Proline, D7.Norm.Area",2505429.816,Smp,180205,L1C32DCMless10m,C,2328905
554,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Smp_L1C32DCMless20m_A Cytidine,"DL-Proline, D7.Norm.Area",3020489.637,Smp,180205,L1C32DCMless20m,A,2967750
555,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Smp_L1C32DCMless20m_B Cytidine,"DL-Proline, D7.Norm.Area",3213762.568,Smp,180205,L1C32DCMless20m,B,3141964
556,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Smp_L1C32DCMless20m_C Cytidine,"DL-Proline, D7.Norm.Area",3676240.631,Smp,180205,L1C32DCMless20m,C,3117806
557,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Smp_L1C33DCM_A Cytidine,"DL-Proline, D7.Norm.Area",2484333.921,Smp,180205,L1C33DCM,A,2369045
558,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Smp_L1C33DCM_B Cytidine,"DL-Proline, D7.Norm.Area",4135431.516,Smp,180205,L1C33DCM,B,3968116
559,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Smp_L1C33DCM_C Cytidine,"DL-Proline, D7.Norm.Area",2455211.49,Smp,180205,L1C33DCM,C,2131584
560,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Smp_L1C33DCMplus10m_A Cytidine,"DL-Proline, D7.Norm.Area",2462687.563,Smp,180205,L1C33DCMplus10m,A,3744036
561,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Smp_L1C33DCMplus10m_B Cytidine,"DL-Proline, D7.Norm.Area",2542734.02,Smp,180205,L1C33DCMplus10m,B,2499297
562,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Smp_L1C33DCMplus10m_C Cytidine,"DL-Proline, D7.Norm.Area",2076630.407,Smp,180205,L1C33DCMplus10m,C,1744659
563,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Smp_L1C33DCMplus20m_A Cytidine,"DL-Proline, D7.Norm.Area",1806585.523,Smp,180205,L1C33DCMplus20m,A,1660243
564,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Smp_L1C33DCMplus20m_B Cytidine,"DL-Proline, D7.Norm.Area",1264613.736,Smp,180205,L1C33DCMplus20m,B,1172387
565,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Smp_L1C33DCMplus20m_C Cytidine,"DL-Proline, D7.Norm.Area",1527737.364,Smp,180205,L1C33DCMplus20m,C,1448636
566,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Smp_L2C1DCMless10m_A Cytidine,"DL-Proline, D7.Norm.Area",1720007.135,Smp,180205,L2C1DCMless10m,A,1626857
567,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Smp_L2C1DCMless10m_B Cytidine,"DL-Proline, D7.Norm.Area",2102011.616,Smp,180205,L2C1DCMless10m,B,2096587
568,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Smp_L2C1DCMless10m_C Cytidine,"DL-Proline, D7.Norm.Area",1880934.527,Smp,180205,L2C1DCMless10m,C,1499589
569,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Smp_L2C1DCMless20m_A Cytidine,"DL-Proline, D7.Norm.Area",2686858.755,Smp,180205,L2C1DCMless20m,A,4057201
570,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Smp_L2C1DCMless20m_B Cytidine,"DL-Proline, D7.Norm.Area",2379127.477,Smp,180205,L2C1DCMless20m,B,2305062
571,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Smp_L2C1DCMless20m_C Cytidine,"DL-Proline, D7.Norm.Area",1252643.214,Smp,180205,L2C1DCMless20m,C,1234670
572,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Smp_L2C2DCM_A Cytidine,"DL-Proline, D7.Norm.Area",1424403.74,Smp,180205,L2C2DCM,A,1375434
573,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Smp_L2C2DCM_B Cytidine,"DL-Proline, D7.Norm.Area",3605485.57,Smp,180205,L2C2DCM,B,3424186
574,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Smp_L2C2DCM_C Cytidine,"DL-Proline, D7.Norm.Area",1461755.082,Smp,180205,L2C2DCM,C,1415953
575,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Smp_L2C2DCMplus10m_A Cytidine,"DL-Proline, D7.Norm.Area",1160090.469,Smp,180205,L2C2DCMplus10m,A,1593247
576,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Smp_L2C2DCMplus10m_B Cytidine,"DL-Proline, D7.Norm.Area",1251198.267,Smp,180205,L2C2DCMplus10m,B,1330903
577,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Smp_L2C2DCMplus10m_C Cytidine,"DL-Proline, D7.Norm.Area",1265630.641,Smp,180205,L2C2DCMplus10m,C,1139745
578,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Smp_L2C2DCMplus20m_A Cytidine,"DL-Proline, D7.Norm.Area",1094043.818,Smp,180205,L2C2DCMplus20m,A,1606207
579,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Smp_L2C2DCMplus20m_B Cytidine,"DL-Proline, D7.Norm.Area",1413575.133,Smp,180205,L2C2DCMplus20m,B,1305174
580,Cytidine,0.352004234,0.224701105,0.638347736,"DL-Proline, D7.Norm.Area",0.127303128,180205_Smp_L2C2DCMplus20m_C Cytidine,"DL-Proline, D7.Norm.Area",756241.9041,Smp,180205,L2C2DCMplus20m,C,635671
581,Glutamic acid,0.586440827,0.27129687,0.462615933,"DL-Proline, D7.Norm.Area",0.315143957,180205_Poo_Sept29QC_1 Glutamic acid,"DL-Proline, D7.Norm.Area",100530562.8,Poo,180205,Sept29QC,1,142427008
582,Glutamic acid,0.586440827,0.27129687,0.462615933,"DL-Proline, D7.Norm.Area",0.315143957,180205_Poo_Sept29QC_2 Glutamic acid,"DL-Proline, D7.Norm.Area",39815003.1,Poo,180205,Sept29QC,2,38305724
583,Glutamic acid,0.586440827,0.27129687,0.462615933,"DL-Proline, D7.Norm.Area",0.315143957,180205_Poo_Sept29QC_3 Glutamic acid,"DL-Proline, D7.Norm.Area",48236203,Poo,180205,Sept29QC,3,45773680
584,Glutamic acid,0.586440827,0.27129687,0.462615933,"DL-Proline, D7.Norm.Area",0.315143957,180205_Poo_Sept29QC_4 Glutamic acid,"DL-Proline, D7.Norm.Area",42915616.39,Poo,180205,Sept29QC,4,41548616
585,Glutamic acid,0.586440827,0.27129687,0.462615933,"DL-Proline, D7.Norm.Area",0.315143957,180205_Poo_TruePoo_Full1 Glutamic acid,"DL-Proline, D7.Norm.Area",73464119.43,Poo,180205,TruePoo,Full1,109575936
586,Glutamic acid,0.586440827,0.27129687,0.462615933,"DL-Proline, D7.Norm.Area",0.315143957,180205_Poo_TruePoo_Full2 Glutamic acid,"DL-Proline, D7.Norm.Area",38189166.02,Poo,180205,TruePoo,Full2,34990032
587,Glutamic acid,0.586440827,0.27129687,0.462615933,"DL-Proline, D7.Norm.Area",0.315143957,180205_Poo_TruePoo_Full3 Glutamic acid,"DL-Proline, D7.Norm.Area",49574260,Poo,180205,TruePoo,Full3,41082004
588,Glutamic acid,0.586440827,0.27129687,0.462615933,"DL-Proline, D7.Norm.Area",0.315143957,180205_Poo_TruePoo_Half1 Glutamic acid,"DL-Proline, D7.Norm.Area",70244519.96,Poo,180205,TruePoo,Half1,56207840
589,Glutamic acid,0.586440827,0.27129687,0.462615933,"DL-Proline, D7.Norm.Area",0.315143957,180205_Poo_TruePoo_Half2 Glutamic acid,"DL-Proline, D7.Norm.Area",38449506.02,Poo,180205,TruePoo,Half2,20144948
590,Glutamic acid,0.586440827,0.27129687,0.462615933,"DL-Proline, D7.Norm.Area",0.315143957,180205_Poo_TruePoo_Half3 Glutamic acid,"DL-Proline, D7.Norm.Area",39755810.82,Poo,180205,TruePoo,Half3,20510610
591,Glutamic acid,0.586440827,0.27129687,0.462615933,"DL-Proline, D7.Norm.Area",0.315143957,180205_Smp_L1C32DCMless10m_A Glutamic acid,"DL-Proline, D7.Norm.Area",69477767.52,Smp,180205,L1C32DCMless10m,A,94558096
592,Glutamic acid,0.586440827,0.27129687,0.462615933,"DL-Proline, D7.Norm.Area",0.315143957,180205_Smp_L1C32DCMless10m_B Glutamic acid,"DL-Proline, D7.Norm.Area",47493576.26,Smp,180205,L1C32DCMless10m,B,45169392
593,Glutamic acid,0.586440827,0.27129687,0.462615933,"DL-Proline, D7.Norm.Area",0.315143957,180205_Smp_L1C32DCMless10m_C Glutamic acid,"DL-Proline, D7.Norm.Area",52373704.83,Smp,180205,L1C32DCMless10m,C,48683616
594,Glutamic acid,0.586440827,0.27129687,0.462615933,"DL-Proline, D7.Norm.Area",0.315143957,180205_Smp_L1C32DCMless20m_A Glutamic acid,"DL-Proline, D7.Norm.Area",54693462.04,Smp,180205,L1C32DCMless20m,A,53738480
595,Glutamic acid,0.586440827,0.27129687,0.462615933,"DL-Proline, D7.Norm.Area",0.315143957,180205_Smp_L1C32DCMless20m_B Glutamic acid,"DL-Proline, D7.Norm.Area",49640930.45,Smp,180205,L1C32DCMless20m,B,48531904
596,Glutamic acid,0.586440827,0.27129687,0.462615933,"DL-Proline, D7.Norm.Area",0.315143957,180205_Smp_L1C32DCMless20m_C Glutamic acid,"DL-Proline, D7.Norm.Area",74834140.38,Smp,180205,L1C32DCMless20m,C,63466556
597,Glutamic acid,0.586440827,0.27129687,0.462615933,"DL-Proline, D7.Norm.Area",0.315143957,180205_Smp_L1C33DCM_A Glutamic acid,"DL-Proline, D7.Norm.Area",42816661.88,Smp,180205,L1C33DCM,A,40829696
598,Glutamic acid,0.586440827,0.27129687,0.462615933,"DL-Proline, D7.Norm.Area",0.315143957,180205_Smp_L1C33DCM_B Glutamic acid,"DL-Proline, D7.Norm.Area",52356784.3,Smp,180205,L1C33DCM,B,50238480
599,Glutamic acid,0.586440827,0.27129687,0.462615933,"DL-Proline, D7.Norm.Area",0.315143957,180205_Smp_L1C33DCM_C Glutamic acid,"DL-Proline, D7.Norm.Area",52014978.82,Smp,180205,L1C33DCM,C,45158756
600,Glutamic acid,0.586440827,0.27129687,0.462615933,"DL-Proline, D7.Norm.Area",0.315143957,180205_Smp_L1C33DCMplus10m_A Glutamic acid,"DL-Proline, D7.Norm.Area",71287199.76,Smp,180205,L1C33DCMplus10m,A,108378280
601,Glutamic acid,0.586440827,0.27129687,0.462615933,"DL-Proline, D7.Norm.Area",0.315143957,180205_Smp_L1C33DCMplus10m_B Glutamic acid,"DL-Proline, D7.Norm.Area",41568840.24,Smp,180205,L1C33DCMplus10m,B,40858728
602,Glutamic acid,0.586440827,0.27129687,0.462615933,"DL-Proline, D7.Norm.Area",0.315143957,180205_Smp_L1C33DCMplus10m_C Glutamic acid,"DL-Proline, D7.Norm.Area",59965468.46,Smp,180205,L1C33DCMplus10m,C,50379352
603,Glutamic acid,0.586440827,0.27129687,0.462615933,"DL-Proline, D7.Norm.Area",0.315143957,180205_Smp_L1C33DCMplus20m_A Glutamic acid,"DL-Proline, D7.Norm.Area",39128510.34,Smp,180205,L1C33DCMplus20m,A,35958904
604,Glutamic acid,0.586440827,0.27129687,0.462615933,"DL-Proline, D7.Norm.Area",0.315143957,180205_Smp_L1C33DCMplus20m_B Glutamic acid,"DL-Proline, D7.Norm.Area",42708239.78,Smp,180205,L1C33DCMplus20m,B,39593580
