"Description","Value","ReplicateName","Ordered.ID","Area.with.QC","AreaValue","MZValue","RTValue","SNValue","Alignment.ID","Metabolite.name","Run.Type","SN.Flag","area.min.Flag","RT.Flag","blank.Flag","all.Flags"
"Hello! Welcome to the world of QE Quality Control! ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minimum area for a real peak: ",1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT flexibility: ",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blank can be this fraction of a sample: ",0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S/N ratio: ",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Processed on: ",1570836069.95498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"X180821_Blk_SWBlk_3",18,NA,1062343,126.066,6.099,0.2107993,"643","5-Methylcytosine","blk","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Poo_Day1and2Poo_Full1",18,2918076,2918076,126.066,5.613,6.539024,"643","5-Methylcytosine","poo",NA,NA,NA,NA,""
NA,NA,"X180821_Poo_Day1and2Poo_Full2",18,2717250,2717250,126.066,5.651,5.73881,"643","5-Methylcytosine","poo",NA,NA,NA,NA,""
NA,NA,"X180821_Poo_Day1and2Poo_Full3",18,2809772,2809772,126.066,5.661,6.099363,"643","5-Methylcytosine","poo",NA,NA,NA,NA,""
NA,NA,"X180821_Poo_Day1and2Poo_Full4",18,2784815,2784815,126.066,5.628,6.40889,"643","5-Methylcytosine","poo",NA,NA,NA,NA,""
NA,NA,"X180821_Poo_Day1and2Poo_Full5",18,3777628,3777628,126.066,5.616,11.56357,"643","5-Methylcytosine","poo",NA,NA,NA,NA,""
NA,NA,"X180821_Poo_Day1and2Poo_Full6",18,3935937,3935937,126.066,5.623,11.39972,"643","5-Methylcytosine","poo",NA,NA,NA,NA,""
NA,NA,"X180821_Poo_Day1and2Poo_Half1",18,NA,1962241,126.066,5.647,3.171741,"643","5-Methylcytosine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Poo_Day1and2Poo_Half2",18,NA,2040903,126.066,5.671,2.558987,"643","5-Methylcytosine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Poo_Day1and2Poo_Half3",18,1891973,1891973,126.066,5.635,4.12644,"643","5-Methylcytosine","poo",NA,NA,NA,NA,""
NA,NA,"X180821_Poo_Day1and2Poo_Half4",18,NA,1816696,126.066,5.639,3.410245,"643","5-Methylcytosine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Poo_Day1and2Poo_Half5",18,NA,2383944,126.066,5.61,3.961478,"643","5-Methylcytosine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Poo_Day1and2Poo_Half6",18,2273370,2273370,126.066,5.598,4.862648,"643","5-Methylcytosine","poo",NA,NA,NA,NA,""
NA,NA,"X180821_Poo_Day1Poo_DDApos20",18,2781284,2781284,126.066,5.6,7.441855,"643","5-Methylcytosine","poo",NA,NA,NA,NA,""
NA,NA,"X180821_Poo_Day1Poo_DDApos35.2",18,2823929,2823929,126.066,5.602,7.857794,"643","5-Methylcytosine","poo",NA,NA,NA,NA,""
NA,NA,"X180821_Poo_Day1Poo_DDApos50",18,2721992,2721992,126.066,5.636,11.30305,"643","5-Methylcytosine","poo",NA,NA,NA,NA,""
NA,NA,"X180821_Poo_MesoScopeQC_1",18,2924685,2924685,126.066,5.663,6.029255,"643","5-Methylcytosine","poo",NA,NA,NA,NA,""
NA,NA,"X180821_Poo_MesoScopeQC_2",18,2530361,2530361,126.066,5.646,4.918869,"643","5-Methylcytosine","poo",NA,NA,NA,NA,""
NA,NA,"X180821_Poo_MesoScopeQC_3",18,1999540,1999540,126.066,5.66,4.060009,"643","5-Methylcytosine","poo",NA,NA,NA,NA,""
NA,NA,"X180821_Poo_MesoScopeQC_4",18,2275542,2275542,126.066,5.643,5.073673,"643","5-Methylcytosine","poo",NA,NA,NA,NA,""
NA,NA,"X180821_Poo_MesoScopeQC_5",18,2934868,2934868,126.066,5.619,4.399324,"643","5-Methylcytosine","poo",NA,NA,NA,NA,""
NA,NA,"X180821_Poo_MesoScopeQC_6",18,2833511,2833511,126.066,5.632,7.75279,"643","5-Methylcytosine","poo",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS4C1DCM_A",18,3729550,3729550,126.066,5.642,18.60981,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS4C1DCM_B",18,3743347,3743347,126.066,5.659,5.803878,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS4C1DCM_C",18,3478667,3478667,126.066,5.638,12.52164,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS4C115m_A",18,2578467,2578467,126.066,5.623,5.395516,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS4C115m_B",18,3678749,3678749,126.066,5.636,9.472964,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS4C115m_C",18,5101390,5101390,126.066,5.624,14.94711,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS4C1175m_A",18,NA,1566331,126.066,5.629,1.775091,"643","5-Methylcytosine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS4C1175m_B",18,NA,1542075,126.066,5.664,2.322157,"643","5-Methylcytosine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS4C1175m_C",18,NA,1536054,126.066,5.612,2.318103,"643","5-Methylcytosine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS5C1DCM_A",18,2814112,2814112,126.066,5.617,8.809454,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS5C1DCM_B",18,2285268,2285268,126.066,5.651,4.109479,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS5C1DCM_C",18,5623990,5623990,126.066,5.608,19.82281,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS5C115m_A",18,NA,1942435,126.066,5.629,3.540749,"643","5-Methylcytosine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS5C115m_B",18,3168987,3168987,126.066,5.636,9.342257,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS5C115m_C",18,2933478,2933478,126.066,5.603,5.277816,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS5C1175m_A",18,NA,1853444,126.066,5.646,2.76142,"643","5-Methylcytosine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS5C1175m_B",18,NA,1769084,126.066,5.645,3.203887,"643","5-Methylcytosine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS5C1175m_C",18,2759584,2759584,126.066,5.599,8.686819,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS6C3DCM_A",18,2656838,2656838,126.066,5.67,12.05064,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS6C3DCM_B",18,3611990,3611990,126.066,5.644,8.966357,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS6C3DCM_C",18,2890738,2890738,126.066,5.611,7.468937,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS6C315m_A",18,2122979,2122979,126.066,5.654,4.493522,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS6C315m_B",18,2889092,2889092,126.066,5.656,6.444482,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS6C315m_C",18,24171816,24171816,126.066,5.448,86.60673,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS6C3175m_A",18,2583131,2583131,126.066,5.623,5.680867,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS6C3175m_B",18,NA,2124638,126.066,5.628,3.968405,"643","5-Methylcytosine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS6C3175m_C",18,2602293,2602293,126.066,5.616,4.110479,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS7C1DCM_A",18,3318867,3318867,126.066,5.633,7.615654,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS7C1DCM_B",18,2907136,2907136,126.066,5.622,9.558521,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS7C1DCM_C",18,3405628,3405628,126.066,5.621,9.398004,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS7C115m_A",18,3006208,3006208,126.066,5.634,8.621505,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS7C115m_B",18,2971775,2971775,126.066,5.671,5.758162,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS7C115m_C",18,2728138,2728138,126.066,5.664,6.623374,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS7C1175m_A",18,NA,1941780,126.066,5.607,3.798848,"643","5-Methylcytosine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS7C1175m_B",18,2085284,2085284,126.066,5.666,4.147652,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS7C1175m_C",18,NA,1325159,126.066,5.664,1.505848,"643","5-Methylcytosine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS8C1DCM_A",18,4479148,4479148,126.066,5.613,14.71885,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS8C1DCM_B",18,3880838,3880838,126.066,5.612,15.38892,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS8C1DCM_C",18,4381780,4381780,126.066,5.647,10.25691,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS8C115m_A",18,2465085,2465085,126.066,5.629,4.819231,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS8C115m_B",18,4528304,4528304,126.066,5.632,20.62822,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS8C115m_C",18,3937846,3937846,126.066,5.605,13.91792,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS8C1175m_A",18,NA,2110652,126.066,5.613,3.735042,"643","5-Methylcytosine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS8C1175m_B",18,NA,2246207,126.066,5.613,3.665542,"643","5-Methylcytosine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS8C1175m_C",18,NA,2282631,126.066,5.593,3.89875,"643","5-Methylcytosine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS9C2DCM_A",18,4308281,4308281,126.066,5.598,11.51255,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS9C2DCM_B",18,4515687,4515687,126.066,5.638,14.01149,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS9C2DCM_C",18,4373642,4373642,126.066,5.609,10.60788,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS9C215m_A",18,2582864,2582864,126.066,5.65,5.931719,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS9C215m_B",18,3707254,3707254,126.066,5.609,10.16368,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS9C215m_C",18,2533937,2533937,126.066,5.665,8.077904,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS9C2175m_A",18,NA,1965046,126.066,5.612,3.484086,"643","5-Methylcytosine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS9C2175m_B",18,NA,1661950,126.066,5.635,2.85124,"643","5-Methylcytosine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS9C2175m_C",18,2469380,2469380,126.066,5.646,4.272681,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS10C2DCM_A",18,4166558,4166558,126.066,5.625,12.49116,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS10C2DCM_B",18,5247169,5247169,126.066,5.572,14.55171,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS10C2DCM_C",18,4041646,4041646,126.066,5.629,8.984738,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS10C215m_A",18,3081156,3081156,126.066,5.661,6.410587,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS10C215m_B",18,3859846,3859846,126.066,5.587,8.102447,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS10C215m_C",18,2684161,2684161,126.066,5.625,5.511433,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS10C2175m_A",18,NA,1955182,126.066,5.597,3.155454,"643","5-Methylcytosine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS10C2175m_B",18,NA,1785442,126.066,5.651,2.724888,"643","5-Methylcytosine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS10C2175m_C",18,1887355,1887355,126.066,5.651,8.036597,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS11C2DCM_A",18,2723017,2723017,126.066,5.64,6.114142,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS11C2DCM_B",18,NA,2472107,126.066,5.634,3.971268,"643","5-Methylcytosine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS11C2DCM_C",18,5151559,5151559,126.066,5.63,23.5396,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS11C215m_A",18,2831562,2831562,126.066,5.6,8.750478,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS11C215m_B",18,3299686,3299686,126.066,5.672,7.515779,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS11C215m_C",18,2165153,2165153,126.066,5.641,4.726995,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS11C2175m_A",18,NA,1386935,126.066,5.594,1.836611,"643","5-Methylcytosine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS11C2175m_B",18,NA,1779178,126.066,5.12,2.379556,"643","5-Methylcytosine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS11C2175m_C",18,NA,1720139,126.066,5.573,2.550151,"643","5-Methylcytosine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS12C1DCM_A",18,4651550,4651550,126.066,5.636,11.44615,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS12C1DCM_B",18,4038556,4038556,126.066,5.594,9.192234,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS12C1DCM_C",18,4696142,4696142,126.066,5.612,13.78332,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS12C115m_A",18,3461210,3461210,126.066,5.629,8.463501,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS12C115m_B",18,3017612,3017612,126.066,5.632,8.539551,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS12C115m_C",18,4812438,4812438,126.066,5.626,27.26511,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS12C1175m_A",18,NA,1846606,126.066,5.611,2.055216,"643","5-Methylcytosine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS12C1175m_B",18,NA,1718817,126.066,5.636,2.671764,"643","5-Methylcytosine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS12C1175m_C",18,2923460,2923460,126.066,5.623,13.78936,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS13C2DCM_A",18,3595361,3595361,126.066,5.634,13.35634,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS13C2DCM_B",18,3614787,3614787,126.066,5.627,8.080865,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS13C2DCM_C",18,3284620,3284620,126.066,5.644,9.623339,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS13C315m_A",18,2396704,2396704,126.066,5.625,6.206438,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS13C315m_B",18,2665802,2665802,126.066,5.668,5.246088,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS13C315m_C",18,NA,2038002,126.066,5.598,3.957465,"643","5-Methylcytosine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS13C2175m_A",18,NA,2192392,126.066,5.17,2.144298,"643","5-Methylcytosine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS13C2175m_B",18,NA,1857594,126.066,5.614,2.851424,"643","5-Methylcytosine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS13C2175m_C",18,NA,1806421,126.066,5.628,3.182707,"643","5-Methylcytosine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS14C2DCM_A",18,3293057,3293057,126.066,5.59,6.463598,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS14C2DCM_B",18,3883088,3883088,126.066,5.612,6.247615,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS14C2DCM_C",18,5674482,5674482,126.066,5.642,9.412653,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS14C215m_A",18,3548299,3548299,126.066,5.604,15.79531,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS14C215m_B",18,3194428,3194428,126.066,5.619,7.383349,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS14C215m_C",18,2898188,2898188,126.066,5.633,6.051103,"643","5-Methylcytosine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS14C2175m_A",18,NA,1572239,126.066,5.611,2.67123,"643","5-Methylcytosine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS14C2175m_B",18,NA,2224442,126.066,5.627,3.745025,"643","5-Methylcytosine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS14C2175m_C",18,NA,1651215,126.066,5.65,1.749266,"643","5-Methylcytosine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Std_4uMStdsMix1InH2O_1",18,NA,1196229,126.066,5.337,0.2810518,"643","5-Methylcytosine","std","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Std_4uMStdsMix1InH2O_2",18,NA,978085,126.066,5.155,0.2766541,"643","5-Methylcytosine","std","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Std_4uMStdsMix1InH2O_3",18,NA,1170666,126.066,5.909,0.5253686,"643","5-Methylcytosine","std","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Std_4uMStdsMix1InMatrix_1",18,3348075,3348075,126.066,5.647,7.933592,"643","5-Methylcytosine","std",NA,NA,NA,NA,""
NA,NA,"X180821_Std_4uMStdsMix1InMatrix_2",18,3764406,3764406,126.066,5.625,6.450315,"643","5-Methylcytosine","std",NA,NA,NA,NA,""
NA,NA,"X180821_Std_4uMStdsMix1InMatrix_3",18,4691115,4691115,126.066,5.617,7.377512,"643","5-Methylcytosine","std",NA,NA,NA,NA,""
NA,NA,"X180821_Std_4uMStdsMix2InH2O_1",18,NA,1394964,126.066,5.348,1.078816,"643","5-Methylcytosine","std","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Std_4uMStdsMix2InH2O_2",18,NA,1120989,126.066,5.364,0.9557901,"643","5-Methylcytosine","std","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Std_4uMStdsMix2InH2O_3",18,NA,1310032,126.066,5.455,0.5421527,"643","5-Methylcytosine","std","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Std_4uMStdsMix2InMatrix_1",18,3683221,3683221,126.066,5.632,4.802224,"643","5-Methylcytosine","std",NA,NA,NA,NA,""
NA,NA,"X180821_Std_4uMStdsMix2InMatrix_2",18,3859314,3859314,126.066,5.634,11.76388,"643","5-Methylcytosine","std",NA,NA,NA,NA,""
NA,NA,"X180821_Std_4uMStdsMix2InMatrix_3",18,4978251,4978251,126.066,5.626,15.4859,"643","5-Methylcytosine","std",NA,NA,NA,NA,""
NA,NA,"X180821_Std_H2OInMatrix_1",18,3145581,3145581,126.066,5.629,7.061848,"643","5-Methylcytosine","std",NA,NA,NA,NA,""
NA,NA,"X180821_Std_H2OInMatrix_2",18,3289350,3289350,126.066,5.622,9.251456,"643","5-Methylcytosine","std",NA,NA,NA,NA,""
NA,NA,"X180821_Std_H2OInMatrix_3",18,4117450,4117450,126.066,5.627,7.051245,"643","5-Methylcytosine","std",NA,NA,NA,NA,""
NA,NA,"X180821_Blk_SWBlk_1",44,NA,1154,150.078,4.291,0.08101799,"1084","6-Methyladenine","blk","SN.Flag",NA,NA,"blank.Flag","SN.Flag, blank.Flag"
NA,NA,"X180821_Blk_SWBlk_2",44,NA,8491,150.078,3.231,0.1161685,"1084","6-Methyladenine","blk","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Blk_SWBlk_3",44,NA,14258,150.078,4.024,0.1749073,"1084","6-Methyladenine","blk","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Poo_Day1and2Poo_Full1",44,675250,675250,150.078,3.371,5.105028,"1084","6-Methyladenine","poo",NA,NA,NA,NA,""
NA,NA,"X180821_Poo_Day1and2Poo_Full2",44,516266,516266,150.078,3.34,4.069856,"1084","6-Methyladenine","poo",NA,NA,NA,NA,""
NA,NA,"X180821_Poo_Day1and2Poo_Full3",44,626459,626459,150.078,3.362,4.918025,"1084","6-Methyladenine","poo",NA,NA,NA,NA,""
NA,NA,"X180821_Poo_Day1and2Poo_Full4",44,740672,740672,150.078,3.344,5.218077,"1084","6-Methyladenine","poo",NA,NA,NA,NA,""
NA,NA,"X180821_Poo_Day1and2Poo_Full5",44,787969,787969,150.078,3.332,5.787596,"1084","6-Methyladenine","poo",NA,NA,NA,NA,""
NA,NA,"X180821_Poo_Day1and2Poo_Full6",44,798914,798914,150.077,3.348,5.817183,"1084","6-Methyladenine","poo",NA,NA,NA,NA,""
NA,NA,"X180821_Poo_Day1and2Poo_Half1",44,NA,324371,150.078,3.353,2.645428,"1084","6-Methyladenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Poo_Day1and2Poo_Half2",44,NA,218496,150.078,3.398,2.157614,"1084","6-Methyladenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Poo_Day1and2Poo_Half3",44,NA,274339,150.078,3.357,2.622447,"1084","6-Methyladenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Poo_Day1and2Poo_Half4",44,NA,370220,150.078,3.343,2.918334,"1084","6-Methyladenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Poo_Day1and2Poo_Half5",44,NA,370667,150.078,3.368,3.008179,"1084","6-Methyladenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Poo_Day1and2Poo_Half6",44,NA,371076,150.078,3.347,2.842829,"1084","6-Methyladenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Poo_Day1Poo_DDApos20",44,438301,438301,150.078,3.366,4.561929,"1084","6-Methyladenine","poo",NA,NA,NA,NA,""
NA,NA,"X180821_Poo_Day1Poo_DDApos35.2",44,603976,603976,150.078,3.356,5.291441,"1084","6-Methyladenine","poo",NA,NA,NA,NA,""
NA,NA,"X180821_Poo_Day1Poo_DDApos50",44,592578,592578,150.078,3.37,5.315809,"1084","6-Methyladenine","poo",NA,NA,NA,NA,""
NA,NA,"X180821_Poo_MesoScopeQC_1",44,606498,606498,150.078,3.355,4.128228,"1084","6-Methyladenine","poo",NA,NA,NA,NA,""
NA,NA,"X180821_Poo_MesoScopeQC_2",44,NA,365602,150.078,3.393,2.22808,"1084","6-Methyladenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Poo_MesoScopeQC_3",44,NA,453565,150.078,3.975,2.370862,"1084","6-Methyladenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Poo_MesoScopeQC_4",44,NA,559171,150.078,3.951,3.008823,"1084","6-Methyladenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Poo_MesoScopeQC_5",44,NA,691073,150.078,3.315,3.79994,"1084","6-Methyladenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Poo_MesoScopeQC_6",44,NA,726004,150.078,3.396,3.801286,"1084","6-Methyladenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"X180821_Smp_MS4C1DCM_A",44,1067937,1067937,150.078,3.347,8.67457,"1084","6-Methyladenine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS4C1DCM_B",44,644993,644993,150.078,3.333,5.098466,"1084","6-Methyladenine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS4C1DCM_C",44,915512,915512,150.078,3.343,9.738307,"1084","6-Methyladenine","smp",NA,NA,NA,NA,""
NA,NA,"X180821_Smp_MS4C115m_A",44,692174,692174,150.078,3.327,4.333506,"1084","6-Methyladenine","smp",NA,NA,NA,NA,""
